0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
5885,fil-3401,2011-01-29 00:00:00,1432-02-25,,January,Safar,Center,Hyper,445,Yes,24 hrs,SAR 55514.0,None,293275,0,10,5546,SAR 310268
5886,fil-3402,2011-01-29 00:00:00,1432-02-25,Sat,Jan,Safar,Center,,640,No,18 hrs,SAR 33629.0,None,667752,0,8,8109,SAR 427566
5887,fil-3403,2011-01-29 00:00:00,1432-02-25,Sat,,Safar,Center,Grande,1995,No,18 hrs,SAR 743703.0,None,730726,0,6,13503,SAR 643592
5888,fil-3404,2011-01-29 00:00:00,1432-02-25,Saturday,January,Safar,Border,Grande,3125,Yes,18 hrs,SAR 357417.0,None,490068,0,2,10997,SAR 476443
5889,fil-3405,2011-01-29 00:00:00,1432-02-25,Saturday,January,Safar,Center,Hyper,925,Yes,12 hrs,SAR 16707.0,Regular,457400,274440,5,6294,SAR 331676
5890,fil-3406,2011-01-29 00:00:00,1432-02-25,Saturday,,Safar,Border,Hyper,1645,Yes,24 hrs,SAR 21491.0,Regular,236432,70929,2,3979,SAR 205981
5891,fil-3407,2011-01-29 00:00:00,1432-02-25,Saturday,January,Safar,Center,Hyper,870,Yes,12 hrs,SAR 12916.0,Grand,603424,241369,10,13268,SAR 720691
5892,fil-3408,2011-01-29 00:00:00,1432-02-25,Sat,January,Safar,Outskirts,Regular,1535,No,12 hrs,SAR 1187.0,None,179093,0,1,2498,SAR 98098
5893,fil-3409,2011-01-29 00:00:00,1432-02-25,Saturday,January,Safar,Border,Grande,3070,No,12 hrs,SAR 120912.0,None,651369,0,1,11891,SAR 426744
5894,fil-3410,2011-01-29 00:00:00,1432-02-25,Saturday,January,Safar,Center,Regular,300,No,12 hrs,SAR 7781.0,Regular,345385,103615,5,6705,SAR 334206
5895,fil-3411,2011-01-29 00:00:00,1432-02-25,Saturday,Jan,Safar,Center,Hyper,760,Yes,24 hrs,SAR 76331.0,None,686647,0,11,11677,SAR 596381
5896,fil-3401,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Center,Hyper,445,Yes,24 hrs,SAR 58304.0,Regular,290603,87180,10,4576,SAR 185178
5897,fil-3402,2011-01-30 00:00:00,1432-02-26,,January,Safar,Center,Hyper,640,No,18 hrs,SAR 42867.0,None,691467,0,8,7043,SAR 278466
5898,fil-3403,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Center,Grande,1995,No,18 hrs,SAR 824097.0,None,734678,0,6,7717,SAR 424059
5899,fil-3404,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Border,Grande,3125,Yes,18 hrs,SAR 373183.0,None,488967,0,2,8229,SAR 462201
5900,fil-3405,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Center,Hyper,925,Yes,12 hrs,SAR 17164.0,None,452528,0,5,6346,SAR 305798
5901,fil-3406,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Border,Hyper,1645,Yes,24 hrs,SAR 26702.0,Regular,236462,141877,2,3962,SAR 178127
5902,fil-3407,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Center,Hyper,870,Yes,12 hrs,SAR 12424.0,Regular,630168,378100,10,9267,SAR 517196
5903,fil-3408,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Outskirts,Regular,1535,No,12 hrs,SAR 1104.0,Grand,174815,104889,1,3090,SAR 138341
5904,fil-3409,2011-01-30 00:00:00,1432-02-26,,January,Safar,Border,Grande,3070,No,12 hrs,SAR 127165.0,None,674842,0,1,7591,SAR 371631
5905,fil-3410,2011-01-30 00:00:00,1432-02-26,Sunday,January,Safar,Center,,300,No,12 hrs,SAR 7984.0,None,343728,0,5,6205,SAR 296728
5906,fil-3411,2011-01-30 00:00:00,1432-02-26,,January,Safar,Center,Hyper,760,Yes,24 hrs,SAR 78647.0,Regular,663074,265229,11,10610,SAR 488261
5907,fil-3401,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Center,Hyper,445,Yes,24 hrs,SAR 41493.0,None,290400,0,10,2513,SAR 122248
5908,fil-3402,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Center,Hyper,640,No,18 hrs,SAR 32219.0,Regular,667446,200233,8,12828,SAR 675898
5909,fil-3403,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Center,Grande,1995,No,18 hrs,SAR 721019.0,None,729933,0,6,13854,SAR 826425
5910,fil-3404,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Border,Grande,3125,Yes,18 hrs,SAR 290991.0,None,488411,0,2,4605,SAR 231932
5911,fil-3405,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Center,Hyper,925,Yes,12 hrs,SAR 13664.0,None,452566,0,5,7603,SAR 380503
5912,fil-3406,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Border,Hyper,1645,Yes,24 hrs,SAR 23896.0,None,241425,0,2,2257,SAR 113686
5913,fil-3407,2011-01-31 00:00:00,1432-02-27,,January,Safar,Center,Hyper,870,Yes,12 hrs,SAR 13104.0,Regular,589814,176944,10,9388,SAR 442991
5914,fil-3408,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Outskirts,Regular,1535,No,12 hrs,SAR 1200.0,Regular,174822,69928,1,3074,SAR 138772
5915,fil-3409,2011-01-31 00:00:00,1432-02-27,Mon,Jan,Safar,Border,Grande,3070,No,12 hrs,SAR 144914.0,Grand,651384,390830,1,13888,SAR 650467
5916,fil-3410,2011-01-31 00:00:00,1432-02-27,Monday,Jan,Safar,Center,Regular,300,No,12 hrs,SAR 7770.0,None,346652,0,5,3377,SAR 156305
5917,fil-3411,2011-01-31 00:00:00,1432-02-27,Monday,January,Safar,Center,Hyper,760,Yes,24 hrs,SAR 76442.0,None,663056,0,11,10131,SAR 545665
5918,fil-3401,2011-02-01 00:00:00,1432-02-28,Tue,February,Safar,Center,Hyper,445,Yes,24 hrs,SAR 44111.0,None,290755,0,10,4186,SAR 208379
5919,fil-3402,2011-02-01 00:00:00,1432-02-28,Tuesday,Feb,Safar,Center,Hyper,640,No,18 hrs,SAR 33324.0,None,667409,0,8,9058,SAR 475618
5920,fil-3403,2011-02-01 00:00:00,1432-02-28,Tuesday,February,Safar,Center,Grande,1995,No,18 hrs,SAR 810827.0,Regular,729935,218980,6,9740,SAR 472821
5921,fil-3404,2011-02-01 00:00:00,1432-02-28,Tuesday,,Safar,Border,Grande,3125,Yes,18 hrs,SAR 328170.0,None,513355,0,2,5569,SAR 298700
5922,fil-3405,2011-02-01 00:00:00,1432-02-28,Tuesday,,Safar,Center,Hyper,925,Yes,12 hrs,SAR 15657.0,None,494877,0,5,6433,SAR 338299
5923,fil-3406,2011-02-01 00:00:00,1432-02-28,Tuesday,Feb,Safar,Border,Hyper,1645,Yes,24 hrs,SAR 25472.0,None,261377,0,2,2254,SAR 120023
5924,fil-3407,2011-02-01 00:00:00,1432-02-28,Tuesday,February,Safar,Center,Hyper,870,Yes,12 hrs,SAR 13904.0,None,589818,0,10,3538,SAR 171133
5925,fil-3408,2011-02-01 00:00:00,1432-02-28,Tuesday,,Safar,Outskirts,Regular,1535,No,12 hrs,SAR 993.0,Regular,174428,52328,1,1961,SAR 92273
5926,fil-3409,2011-02-01 00:00:00,1432-02-28,Tuesday,,Safar,Border,,3070,No,12 hrs,SAR 142626.0,Regular,650851,325425,1,6486,SAR 302716
5927,fil-3410,2011-02-01 00:00:00,1432-02-28,Tuesday,February,Safar,Center,Regular,300,No,12 hrs,SAR 8087.0,Grand,348800,174400,5,4939,SAR 273290
5928,fil-3411,2011-02-01 00:00:00,1432-02-28,Tuesday,Feb,Safar,Center,Hyper,760,Yes,24 hrs,SAR 88303.0,None,663104,0,11,4376,SAR 211290
5929,fil-3401,2011-02-02 00:00:00,1432-02-29,Wednesday,Feb,Safar,Center,,445,Yes,24 hrs,SAR 40983.0,Grand,290609,145304,10,2266,SAR 109987
5930,fil-3402,2011-02-02 00:00:00,1432-02-29,Wednesday,February,Safar,Center,Hyper,640,No,18 hrs,SAR 33200.0,None,667477,0,8,8782,SAR 489024
5931,fil-3403,2011-02-02 00:00:00,1432-02-29,Wednesday,February,Safar,Center,Grande,1995,No,18 hrs,SAR 642980.0,None,729849,0,6,9892,SAR 410491
5932,fil-3404,2011-02-02 00:00:00,1432-02-29,Wednesday,February,Safar,Border,Grande,3125,Yes,18 hrs,SAR 438511.0,Regular,493565,148069,2,5596,SAR 291753
5933,fil-3405,2011-02-02 00:00:00,1432-02-29,Wednesday,February,Safar,Center,Hyper,925,Yes,12 hrs,SAR 18614.0,None,452566,0,5,3529,SAR 184699
5934,fil-3406,2011-02-02 00:00:00,1432-02-29,,February,Safar,Border,Hyper,1645,Yes,24 hrs,SAR 25862.0,None,245221,0,2,3060,SAR 142535
5935,fil-3407,2011-02-02 00:00:00,1432-02-29,Wednesday,February,Safar,Center,Hyper,870,Yes,12 hrs,SAR 11516.0,None,589464,0,10,6366,SAR 366595
5936,fil-3408,2011-02-02 00:00:00,1432-02-29,Wednesday,February,Safar,Outskirts,Regular,1535,No,12 hrs,SAR 1132.0,None,217417,0,1,2707,SAR 109334
5937,fil-3409,2011-02-02 00:00:00,1432-02-29,Wednesday,,Safar,Border,Grande,3070,No,12 hrs,SAR 141936.0,Regular,650784,195235,1,6260,SAR 316618
5938,fil-3410,2011-02-02 00:00:00,1432-02-29,,February,Safar,Center,Regular,300,No,12 hrs,SAR 7662.0,Regular,344049,206429,5,3393,SAR 172615
5939,fil-3411,2011-02-02 00:00:00,1432-02-29,Wednesday,Feb,Safar,Center,,760,Yes,24 hrs,SAR 69031.0,Grand,663105,331552,11,5967,SAR 277096
5940,fil-3401,2011-02-03 00:00:00,1432-02-30,Thursday,February,Safar,Center,Hyper,445,Yes,24 hrs,SAR 48114.0,Regular,299376,149688,10,2694,SAR 152296
5941,fil-3402,2011-02-03 00:00:00,1432-02-30,Thursday,February,Safar,Center,Hyper,640,No,18 hrs,SAR 40515.0,Grand,668031,200409,8,12056,SAR 639995
5942,fil-3403,2011-02-03 00:00:00,1432-02-30,Thursday,February,Safar,Center,Grande,1995,No,18 hrs,SAR 915696.0,None,738704,0,6,13846,SAR 693755
5943,fil-3404,2011-02-03 00:00:00,1432-02-30,,February,Safar,,Grande,3125,Yes,18 hrs,SAR 292357.0,None,488442,0,2,3741,SAR 189533
5944,fil-3405,2011-02-03 00:00:00,1432-02-30,Thursday,February,Safar,Center,Hyper,925,Yes,12 hrs,SAR 17721.0,Regular,452567,226283,5,3824,SAR 163657
5945,fil-3406,2011-02-03 00:00:00,1432-02-30,Thursday,,Safar,Border,Hyper,1645,Yes,24 hrs,SAR 24497.0,None,238212,0,2,1812,SAR 85457
5946,fil-3407,2011-02-03 00:00:00,1432-02-30,Thursday,,Safar,Center,Hyper,870,Yes,12 hrs,SAR 16071.0,None,589502,0,10,5659,SAR 233998
5947,fil-3408,2011-02-03 00:00:00,1432-02-30,Thursday,February,Safar,Outskirts,Regular,1535,No,12 hrs,SAR 1099.0,None,174260,0,1,1625,SAR 87308
5948,fil-3409,2011-02-03 00:00:00,1432-02-30,Thursday,February,Safar,,,3070,No,12 hrs,SAR 157607.0,None,650905,0,1,11724,SAR 554445
5949,fil-3410,2011-02-03 00:00:00,1432-02-30,Thu,Feb,Safar,Center,Regular,300,No,12 hrs,SAR 8539.0,Regular,358954,107686,5,3532,SAR 167896
5950,fil-3411,2011-02-03 00:00:00,1432-02-30,Thursday,February,Safar,Center,Hyper,760,Yes,24 hrs,SAR 87554.0,Regular,678300,203490,11,6511,SAR 275155
5951,fil-3401,2011-02-04 00:00:00,1432-03-01,Friday,February,Rabi’ al-Awwal,Center,Hyper,445,Yes,24 hrs,SAR 35982.0,Regular,305939,183563,10,3289,SAR 165049
5952,fil-3402,2011-02-04 00:00:00,1432-03-01,Friday,February,Rabi’ al-Awwal,Center,Hyper,640,No,18 hrs,SAR 41575.0,Regular,676537,405922,8,8713,SAR 403512
5953,fil-3403,2011-02-04 00:00:00,1432-03-01,Friday,,Rabi’ al-Awwal,,Grande,1995,No,18 hrs,SAR 769117.0,Grand,729941,437964,6,7587,SAR 353392
5954,fil-3404,2011-02-04 00:00:00,1432-03-01,Friday,February,Rabi’ al-Awwal,Border,Grande,3125,Yes,18 hrs,SAR 338112.0,None,488586,0,2,8372,SAR 431071
5955,fil-3405,2011-02-04 00:00:00,1432-03-01,Friday,February,Rabi’ al-Awwal,Center,Hyper,925,Yes,12 hrs,SAR 14972.0,None,452538,0,5,5277,SAR 267038
5956,fil-3406,2011-02-04 00:00:00,1432-03-01,Friday,February,Rabi’ al-Awwal,Border,Hyper,1645,Yes,24 hrs,SAR 21220.0,Regular,281337,84401,2,6232,SAR 305095
5957,fil-3407,2011-02-04 00:00:00,1432-03-01,Friday,,Rabi’ al-Awwal,Center,Hyper,870,Yes,12 hrs,SAR 12102.0,None,589484,0,10,9742,SAR 527348
5958,fil-3408,2011-02-04 00:00:00,1432-03-01,Fri,February,Rabi’ al-Awwal,,Regular,1535,No,12 hrs,SAR 954.0,None,183350,0,1,1926,SAR 106926
5959,fil-3409,2011-02-04 00:00:00,1432-03-01,Friday,February,Rabi’ al-Awwal,Border,Grande,3070,No,12 hrs,SAR 127737.0,None,656143,0,1,12802,SAR 536736
5960,fil-3410,2011-02-04 00:00:00,1432-03-01,Friday,,Rabi’ al-Awwal,,Regular,300,No,12 hrs,SAR 8512.0,None,370124,0,5,6548,SAR 370404
5961,fil-3411,2011-02-04 00:00:00,1432-03-01,Friday,February,Rabi’ al-Awwal,Center,Hyper,760,Yes,24 hrs,SAR 74967.0,Regular,663106,265242,11,10597,SAR 500422
5962,fil-3401,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,,Hyper,445,Yes,24 hrs,SAR 46788.0,None,290471,0,10,2624,SAR 132930
5963,fil-3402,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,Center,Hyper,640,No,18 hrs,SAR 37165.0,Regular,683227,409936,8,15331,SAR 679379
5964,fil-3403,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,Center,,1995,No,18 hrs,SAR 966100.0,Regular,729852,364926,6,16430,SAR 750836
5965,fil-3404,2011-02-05 00:00:00,1432-03-02,Saturday,,Rabi’ al-Awwal,Border,Grande,3125,Yes,18 hrs,SAR 378983.0,Grand,534214,320528,2,12436,SAR 613004
5966,fil-3405,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,Center,Hyper,925,Yes,12 hrs,SAR 19356.0,None,452899,0,5,6521,SAR 381836
5967,fil-3406,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,Border,Hyper,1645,Yes,24 hrs,SAR 24321.0,None,236610,0,2,3990,SAR 180718
5968,fil-3407,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,,,870,Yes,12 hrs,SAR 15143.0,Regular,592654,355592,10,5870,SAR 275530
5969,fil-3408,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,Outskirts,Regular,1535,No,12 hrs,SAR 1133.0,None,174222,0,1,2165,SAR 109459
5970,fil-3409,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,Border,Grande,3070,No,12 hrs,SAR 121469.0,None,677719,0,1,16594,SAR 757227
5971,fil-3410,2011-02-05 00:00:00,1432-03-02,Sat,February,Rabi’ al-Awwal,Center,Regular,300,No,12 hrs,SAR 8026.0,None,343905,0,5,6375,SAR 302743
5972,fil-3411,2011-02-05 00:00:00,1432-03-02,Saturday,February,Rabi’ al-Awwal,Center,Hyper,760,Yes,24 hrs,SAR 81718.0,None,668481,0,11,11869,SAR 627493
5973,fil-3401,2011-02-06 00:00:00,1432-03-03,Sunday,February,Rabi’ al-Awwal,Center,Hyper,445,Yes,24 hrs,SAR 42455.0,None,295933,0,10,3906,SAR 226450
5974,fil-3402,2011-02-06 00:00:00,1432-03-03,,February,Rabi’ al-Awwal,Center,Hyper,640,No,18 hrs,SAR 34000.0,None,714166,0,8,5420,SAR 268185
5975,fil-3403,2011-02-06 00:00:00,1432-03-03,,February,Rabi’ al-Awwal,Center,,1995,No,18 hrs,SAR 822127.0,Regular,776486,465891,6,9049,SAR 476310
5976,fil-3404,2011-02-06 00:00:00,1432-03-03,Sun,February,Rabi’ al-Awwal,Border,Grande,3125,Yes,18 hrs,SAR 379249.0,Regular,491612,245806,2,4876,SAR 264047
5977,fil-3405,2011-02-06 00:00:00,1432-03-03,Sunday,February,Rabi’ al-Awwal,Center,Hyper,925,Yes,12 hrs,SAR 16626.0,Grand,452539,135761,5,2941,SAR 148806
5978,fil-3406,2011-02-06 00:00:00,1432-03-03,Sunday,February,Rabi’ al-Awwal,Border,Hyper,1645,Yes,24 hrs,SAR 19977.0,None,245837,0,2,3469,SAR 162646
5979,fil-3407,2011-02-06 00:00:00,1432-03-03,Sunday,February,Rabi’ al-Awwal,Center,Hyper,870,Yes,12 hrs,SAR 13128.0,None,589681,0,10,8137,SAR 478420
5980,fil-3408,2011-02-06 00:00:00,1432-03-03,Sunday,February,Rabi’ al-Awwal,Outskirts,Regular,1535,No,12 hrs,SAR 931.0,Regular,174261,104556,1,3561,SAR 125772
5981,fil-3409,2011-02-06 00:00:00,1432-03-03,Sunday,,Rabi’ al-Awwal,Border,Grande,3070,No,12 hrs,SAR 139381.0,None,656316,0,1,9076,SAR 467044
5982,fil-3410,2011-02-06 00:00:00,1432-03-03,Sunday,,Rabi’ al-Awwal,Center,Regular,300,No,12 hrs,SAR 7638.0,None,349223,0,5,5308,SAR 275129
5983,fil-3411,2011-02-06 00:00:00,1432-03-03,Sunday,February,Rabi’ al-Awwal,Center,Hyper,760,Yes,24 hrs,SAR 75623.0,None,663040,0,11,7160,SAR 336448
5984,fil-3401,2011-02-07 00:00:00,1432-03-04,Monday,February,Rabi’ al-Awwal,,Hyper,445,Yes,24 hrs,SAR 44964.0,None,290421,0,10,3310,SAR 187474
5985,fil-3402,2011-02-07 00:00:00,1432-03-04,Monday,February,Rabi’ al-Awwal,Center,Hyper,640,No,18 hrs,SAR 39446.0,None,667628,0,8,6240,SAR 300213
5986,fil-3403,2011-02-07 00:00:00,1432-03-04,Monday,,Rabi’ al-Awwal,Center,Grande,1995,No,18 hrs,SAR 745586.0,None,746122,0,6,12737,SAR 562126
5987,fil-3404,2011-02-07 00:00:00,1432-03-04,Monday,February,Rabi’ al-Awwal,Border,Grande,3125,Yes,18 hrs,SAR 355464.0,Regular,488593,293155,2,6167,SAR 346588
5988,fil-3405,2011-02-07 00:00:00,1432-03-04,Monday,February,Rabi’ al-Awwal,Center,Hyper,925,Yes,12 hrs,SAR 15033.0,Regular,452529,135758,5,5294,SAR 210066
5989,fil-3406,2011-02-07 00:00:00,1432-03-04,,February,Rabi’ al-Awwal,Border,,1645,Yes,24 hrs,SAR 23354.0,Grand,236416,70924,2,2575,SAR 140087
5990,fil-3407,2011-02-07 00:00:00,1432-03-04,Monday,Feb,Rabi’ al-Awwal,Center,Hyper,870,Yes,12 hrs,SAR 12971.0,None,617433,0,10,5927,SAR 321437
5991,fil-3408,2011-02-07 00:00:00,1432-03-04,,February,Rabi’ al-Awwal,Outskirts,Regular,1535,No,12 hrs,SAR 1090.0,None,175342,0,1,2586,SAR 112407
5992,fil-3409,2011-02-07 00:00:00,1432-03-04,,February,Rabi’ al-Awwal,Border,Grande,3070,No,12 hrs,SAR 155661.0,Regular,650823,390493,1,12586,SAR 762311
5993,fil-3410,2011-02-07 00:00:00,1432-03-04,Monday,,Rabi’ al-Awwal,Center,Regular,300,No,12 hrs,SAR 7978.0,None,371660,0,5,6770,SAR 339038
5994,fil-3411,2011-02-07 00:00:00,1432-03-04,Mon,February,Rabi’ al-Awwal,Center,Hyper,760,Yes,24 hrs,SAR 87238.0,None,663256,0,11,7561,SAR 315489
5995,fil-3401,2011-02-08 00:00:00,1432-03-05,Tuesday,February,Rabi’ al-Awwal,Center,,445,Yes,24 hrs,SAR 41898.0,None,290472,0,10,1917,SAR 95568
5996,fil-3402,2011-02-08 00:00:00,1432-03-05,Tuesday,Feb,Rabi’ al-Awwal,Center,Hyper,640,No,18 hrs,SAR 35336.0,None,684097,0,8,7952,SAR 431525
5997,fil-3403,2011-02-08 00:00:00,1432-03-05,Tuesday,February,Rabi’ al-Awwal,Center,Grande,1995,No,18 hrs,SAR 845130.0,None,730112,0,6,11882,SAR 550985
5998,fil-3404,2011-02-08 00:00:00,1432-03-05,Tuesday,February,Rabi’ al-Awwal,Border,Grande,3125,Yes,18 hrs,SAR 344718.0,None,537020,0,2,7754,SAR 408447
5999,fil-3405,2011-02-08 00:00:00,1432-03-05,Tuesday,February,Rabi’ al-Awwal,,Hyper,925,Yes,12 hrs,SAR 15631.0,Regular,452532,271519,5,6177,SAR 297054
6000,fil-3406,2011-02-08 00:00:00,1432-03-05,Tuesday,February,Rabi’ al-Awwal,Border,Hyper,1645,Yes,24 hrs,SAR 26860.0,Regular,236779,118389,2,2871,SAR 133574
6001,fil-3407,2011-02-08 00:00:00,1432-03-05,Tuesday,Feb,Rabi’ al-Awwal,Center,Hyper,870,Yes,12 hrs,SAR 11392.0,Grand,589474,235789,10,6720,SAR 285170
6002,fil-3408,2011-02-08 00:00:00,1432-03-05,Tuesday,February,Rabi’ al-Awwal,Outskirts,Regular,1535,No,12 hrs,SAR 1021.0,None,174293,0,1,4011,SAR 210789
6003,fil-3409,2011-02-08 00:00:00,1432-03-05,,February,Rabi’ al-Awwal,Border,Grande,3070,No,12 hrs,SAR 138272.0,None,679284,0,1,10831,SAR 567837
6004,fil-3410,2011-02-08 00:00:00,1432-03-05,Tuesday,,Rabi’ al-Awwal,Center,Regular,300,No,12 hrs,SAR 8997.0,Regular,353456,141382,5,5803,SAR 320346
6005,fil-3411,2011-02-08 00:00:00,1432-03-05,Tuesday,February,Rabi’ al-Awwal,Center,Hyper,760,Yes,24 hrs,SAR 71538.0,None,663047,0,11,5171,SAR 241223
6006,fil-3401,2011-02-09 00:00:00,1432-03-06,Wednesday,Feb,Rabi’ al-Awwal,Center,Hyper,445,Yes,24 hrs,SAR 44103.0,Regular,307389,92216,10,2397,SAR 129850
6007,fil-3402,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Center,Hyper,640,No,18 hrs,SAR 33622.0,None,670796,0,8,7409,SAR 364459
6008,fil-3403,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Center,Grande,1995,No,18 hrs,SAR 766694.0,None,729801,0,6,9565,SAR 459044
6009,fil-3404,2011-02-09 00:00:00,1432-03-06,Wed,February,Rabi’ al-Awwal,Border,Grande,3125,Yes,18 hrs,SAR 382305.0,None,494176,0,2,3859,SAR 235021
6010,fil-3405,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,,Hyper,925,Yes,12 hrs,SAR 17658.0,None,481571,0,5,7512,SAR 399204
6011,fil-3406,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Border,Hyper,1645,Yes,24 hrs,SAR 21032.0,Regular,236436,94574,2,2139,SAR 100038
6012,fil-3407,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Center,Hyper,870,Yes,12 hrs,SAR 11997.0,Regular,599395,359637,10,4315,SAR 189594
6013,fil-3408,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Outskirts,Regular,1535,No,12 hrs,SAR 994.0,Grand,177609,53282,1,2317,SAR 103501
6014,fil-3409,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Border,Grande,3070,No,12 hrs,SAR 152515.0,None,679826,0,1,6594,SAR 369872
6015,fil-3410,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Center,Regular,300,No,12 hrs,SAR 8498.0,None,349493,0,5,6389,SAR 308724
6016,fil-3411,2011-02-09 00:00:00,1432-03-06,Wednesday,February,Rabi’ al-Awwal,Center,Hyper,760,Yes,24 hrs,SAR 86954.0,Regular,666424,333212,11,7597,SAR 408347
6017,fil-3401,2011-02-10 00:00:00,1432-03-07,Thu,February,Rabi’ al-Awwal,,Hyper,445,Yes,24 hrs,SAR 44563.0,None,307695,0,10,3138,SAR 132372
6018,fil-3402,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,Center,Hyper,640,No,18 hrs,SAR 41967.0,Regular,677509,203252,8,11125,SAR 613606
6019,fil-3403,2011-02-10 00:00:00,1432-03-07,Thursday,,Rabi’ al-Awwal,Center,Grande,1995,No,18 hrs,SAR 746393.0,None,729955,0,6,6841,SAR 337057
6020,fil-3404,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,Border,,3125,Yes,18 hrs,SAR 379134.0,None,517968,0,2,7810,SAR 433082
6021,fil-3405,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,Center,Hyper,925,Yes,12 hrs,SAR 17597.0,None,503140,0,5,3597,SAR 185383
6022,fil-3406,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,,,1645,Yes,24 hrs,SAR 22682.0,None,236622,0,2,3493,SAR 208080
6023,fil-3407,2011-02-10 00:00:00,1432-03-07,Thursday,,Rabi’ al-Awwal,Center,Hyper,870,Yes,12 hrs,SAR 12125.0,Regular,599564,299782,10,7554,SAR 351821
6024,fil-3408,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,Outskirts,Regular,1535,No,12 hrs,SAR 974.0,Regular,174295,69718,1,2674,SAR 115880
6025,fil-3409,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,Border,Grande,3070,No,12 hrs,SAR 145539.0,Grand,651176,325588,1,13609,SAR 638575
6026,fil-3410,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,Center,Regular,300,No,12 hrs,SAR 6954.0,None,344856,0,5,3053,SAR 140061
6027,fil-3411,2011-02-10 00:00:00,1432-03-07,Thursday,February,Rabi’ al-Awwal,Center,Hyper,760,Yes,24 hrs,SAR 63467.0,None,663166,0,11,9549,SAR 445859
6028,fil-3401,2011-02-11 00:00:00,1432-03-08,Friday,,Rabi’ al-Awwal,Center,Hyper,445,Yes,24 hrs,SAR 47785.0,None,290401,0,10,3142,SAR 134842
6029,fil-3402,2011-02-11 00:00:00,1432-03-08,Friday,,Rabi’ al-Awwal,Center,,640,No,18 hrs,SAR 39339.0,None,667419,0,8,9270,SAR 464220
6030,fil-3403,2011-02-11 00:00:00,1432-03-08,Friday,February,Rabi’ al-Awwal,Center,,1995,No,18 hrs,SAR 797171.0,Regular,729739,291895,6,13835,SAR 700889
6031,fil-3404,2011-02-11 00:00:00,1432-03-08,Friday,,Rabi’ al-Awwal,Border,Grande,3125,Yes,18 hrs,SAR 352400.0,None,490405,0,2,10109,SAR 572220
6032,fil-3405,2011-02-11 00:00:00,1432-03-08,Fri,Feb,Rabi’ al-Awwal,Center,Hyper,925,Yes,12 hrs,SAR 16793.0,None,452569,0,5,6765,SAR 327859
6033,fil-3406,2011-02-11 00:00:00,1432-03-08,Friday,Feb,Rabi’ al-Awwal,Border,Hyper,1645,Yes,24 hrs,SAR 18884.0,None,237081,0,2,4749,SAR 216528
6034,fil-3407,2011-02-11 00:00:00,1432-03-08,Friday,February,Rabi’ al-Awwal,Center,Hyper,870,Yes,12 hrs,SAR 13798.0,None,589594,0,10,7075,SAR 373946
